participant	task	step	word	lemma	pos	z	start_obj	end_obj
13_1a	3	19386	NA	NA	NA	2	Bowl	Bowl
13_1a	3	19395	NA	NA	NA	1	Bowl	Bowl
13_1a	3	19431	right	right	ADV	1	Bowl	Bowl
13_1a	3	19467	now	now	ADV	1	Bowl	Bowl
13_1a	3	19476	picking	pick	VERB	1	Bowl	Bowl
13_1a	3	19512	up	up	ADP	1	Bowl	Bowl
13_1a	3	19521	the	the	DET	1	Bowl	Bowl
13_1a	3	19575	dirty	dirty	ADJ	1	Bowl	Bowl
13_1a	3	19593	dirty	dirty	ADJ	2	Bowl	Bowl
13_1a	3	19602	Super	Super	PROPN	2	Bowl	Bowl
13_1a	3	19638	Bowl	Bowl	PROPN	2	Bowl	Bowl
13_1a	3	19656	NA	NA	NA	2	Bowl	Bowl
13_1a	3	19773	NA	NA	NA	1	Bowl	Bowl
13_1a	3	19809	queen	queen	PROPN	1	Bowl	Bowl
13_1a	3	19854	ant	ant	PROPN	1	Bowl	Bowl
13_1a	3	19881	in	in	ADP	1	Bowl	Bowl
13_1a	3	19917	the	the	DET	3	Bowl	Bowl
13_1a	3	19926	sink	sink	NOUN	3	Bowl	Bowl
13_1a	3	19953	sink	sink	NOUN	1	Bowl	Bowl
13_1a	3	19962	NA	NA	NA	1	Bowl	Bowl
13_1a	3	20052	NA	NA	NA	3	Bowl	Bowl
13_1a	3	20061	NA	NA	NA	2	Bowl	Bowl
13_1a	3	20105	and	and	CCONJ	2	Bowl	Bowl
13_1a	3	20150	placing	place	VERB	2	Bowl	Bowl
13_1a	3	20151	placing	place	VERB	1	Bowl	Bowl
13_1a	3	20178	it	-PRON-	PRON	3	Bowl	Bowl
13_1a	3	20205	NA	NA	NA	3	Bowl	Bowl
13_1a	3	20250	NA	NA	NA	1	Bowl	Bowl
13_1a	3	20394	to	to	PART	1	Bowl	Bowl
13_1a	3	20412	to	to	PART	8	Bowl	Cup
13_1a	3	20430	dry	dry	VERB	8	Bowl	Cup
13_1a	3	20448	NA	NA	NA	8	Bowl	Cup
13_1a	3	20484	NA	NA	NA	2	Cup	Cup
13_1a	3	20502	NA	NA	NA	1	Cup	Cup
13_1a	3	20583	NA	NA	NA	3	Cup	Cup
13_1a	3	20601	NA	NA	NA	8	Cup	None
13_1a	3	20628	NA	NA	NA	3	None	None
13_1a	3	20646	NA	NA	NA	1	None	None
13_1a	3	20961	NA	NA	NA	NA	NA	NA
13_1a	4	20970	NA	NA	NA	1	None	None
13_1a	4	21033	NA	NA	NA	2	None	None
13_1a	4	21115	okay	okay	INTJ	2	None	None
13_1a	4	21123	okay	okay	INTJ	1	None	None
13_1a	4	21159	okay	okay	INTJ	2	None	Bear
13_1a	4	21169	play	play	VERB	2	None	Bear
13_1a	4	21205	time	time	NOUN	2	None	Bear
13_1a	4	21241	NA	NA	NA	2	None	Bear
13_1a	4	21276	NA	NA	NA	1	Bear	Bear
13_1a	4	21376	's	-PRON-	PRON	1	Bear	Bear
13_1a	4	21420	's	-PRON-	PRON	3	Bear	Bear
13_1a	4	21439	play	play	VERB	3	Bear	Bear
13_1a	4	21447	play	play	VERB	5	Bear	Bear
13_1a	4	21457	with	with	ADP	5	Bear	Bear
13_1a	4	21466	mister	mister	PROPN	5	Bear	Bear
13_1a	4	21474	mister	mister	PROPN	2	Bear	Bear
13_1a	4	21483	mister	mister	PROPN	1	Bear	Bear
13_1a	4	21501	mister	mister	PROPN	3	Bear	Bear
13_1a	4	21503	teddy	teddy	PROPN	3	Bear	Bear
13_1a	4	21529	bear	bear	PROPN	3	Bear	Bear
13_1a	4	21547	NA	NA	NA	3	Bear	Bear
13_1a	4	21564	NA	NA	NA	5	Bear	Bear
13_1a	4	21618	NA	NA	NA	2	Bear	Bear
13_1a	4	21683	put	put	VERB	2	Bear	Bear
13_1a	4	21708	put	put	VERB	6	Bear	Bear
13_1a	4	21762	put	put	VERB	3	Bear	Bear
13_1a	4	21790	.	.	PROPN	3	Bear	Bear
13_1a	4	21817	teddy	teddy	PROPN	3	Bear	Bear
13_1a	4	21844	bear	bear	PROPN	3	Bear	Bear
13_1a	4	21862	on	on	ADP	3	Bear	Bear
13_1a	4	21871	the	the	DET	3	Bear	Bear
13_1a	4	21889	ground	ground	NOUN	3	Bear	Bear
13_1a	4	21897	ground	ground	NOUN	1	Bear	Bear
13_1a	4	21915	ground	ground	NOUN	2	Bear	Bear
13_1a	4	21933	ground	ground	NOUN	1	Bear	Bear
13_1a	4	21934	NA	NA	NA	1	Bear	Bear
13_1a	4	21978	NA	NA	NA	3	Bear	Bear
13_1a	4	22014	NA	NA	NA	5	Bear	Bear
13_1a	4	22023	NA	NA	NA	2	Bear	Bear
13_1a	4	22032	NA	NA	NA	1	Bear	Bear
13_1a	4	22050	NA	NA	NA	3	Bear	Bear
13_1a	4	22077	NA	NA	NA	1	Bear	Bear
13_1a	4	22194	NA	NA	NA	3	Bear	Bear
13_1a	4	22248	NA	NA	NA	1	Bear	Bear
13_1a	4	22257	what	what	PRON	1	Bear	Bear
13_1a	4	22311	what	what	PRON	2	Bear	Bear
13_1a	4	22320	is	be	AUX	2	Bear	Bear
13_1a	4	22329	Mister	Mister	PROPN	2	Bear	Bear
13_1a	4	22356	teddy	teddy	NOUN	2	Bear	Bear
13_1a	4	22383	bear	bear	NOUN	1	Bear	Bear
13_1a	4	22419	interacted	interact	VERB	1	Bear	Bear
13_1a	4	22455	interacted	interact	VERB	2	Bear	Doll
13_1a	4	22491	with	with	ADP	2	Bear	Doll
13_1a	4	22518	NA	NA	NA	1	Doll	Doll
13_1a	4	22608	NA	NA	NA	2	Doll	Doll
13_1a	4	22635	NA	NA	NA	1	Doll	Doll
13_1a	4	22698	Miss	Miss	PROPN	3	Doll	Doll
13_1a	4	22707	Miss	Miss	PROPN	5	Doll	Doll
13_1a	4	22725	Miss	Miss	PROPN	9	Doll	Doll
13_1a	4	22734	mannequin	mannequin	NOUN	9	Doll	Doll
13_1a	4	22761	mannequin	mannequin	NOUN	8	Doll	Doll
13_1a	4	22797	NA	NA	NA	3	Doll	Doll
13_1a	4	22815	NA	NA	NA	1	Doll	Doll
13_1a	4	23058	NA	NA	NA	3	Doll	Doll
13_1a	4	23094	NA	NA	NA	1	Doll	Doll
13_1a	4	23211	NA	NA	NA	2	Doll	Doll
13_1a	4	23238	NA	NA	NA	6	Doll	Doll
13_1a	4	23265	NA	NA	NA	2	Doll	Bear
13_1a	4	23274	NA	NA	NA	1	Bear	Bear
13_1a	4	23328	Mister	Mister	PROPN	1	Bear	Bear
13_1a	4	23382	teddy	teddy	NOUN	1	Bear	Bear
13_1a	4	23409	bear	bear	NOUN	1	Bear	Bear
13_1a	4	23436	NA	NA	NA	1	Bear	Bear
13_1a	4	23472	NA	NA	NA	2	Bear	Bear
13_1a	4	23490	NA	NA	NA	6	Bear	Doll
13_1a	4	23499	Miss	Miss	PROPN	6	Bear	Doll
13_1a	4	23508	Miss	Miss	PROPN	2	Doll	Doll
13_1a	4	23517	mannequin	mannequin	NOUN	2	Doll	Doll
13_1a	4	23526	mannequin	mannequin	NOUN	1	Doll	Doll
13_1a	4	23571	NA	NA	NA	1	Doll	Doll
13_1a	4	23589	friends	friend	NOUN	1	Doll	Doll
13_1a	4	23625	friends	friend	NOUN	3	Doll	Doll
13_1a	4	23643	NA	NA	NA	3	Doll	Doll
13_1a	4	23652	they	-PRON-	PRON	1	Doll	Doll
13_1a	4	23661	they	-PRON-	PRON	3	Doll	Doll
13_1a	4	23670	NA	NA	NA	3	Doll	Doll
13_1a	4	23679	talking	talk	VERB	3	Doll	Doll
13_1a	4	23688	talking	talk	VERB	1	Doll	Doll
13_1a	4	23715	NA	NA	NA	1	Doll	Doll
13_1a	4	23768	having	have	VERB	1	Doll	Doll
13_1a	4	23769	having	have	VERB	3	Doll	Doll
13_1a	4	23795	a	a	DET	3	Doll	Doll
13_1a	4	23796	a	a	DET	1	Doll	Doll
13_1a	4	23813	time	time	NOUN	1	Doll	Doll
13_1a	4	23839	NA	NA	NA	1	Doll	Doll
13_1a	4	23931	NA	NA	NA	2	Doll	Bear
13_1a	4	23967	NA	NA	NA	1	Bear	Bear
13_1a	4	24021	NA	NA	NA	2	Bear	Bear
13_1a	4	24030	NA	NA	NA	1	Bear	Bear
13_1a	4	24111	NA	NA	NA	2	Bear	Bear
13_1a	4	24147	NA	NA	NA	8	Bear	Bear
13_1a	4	24174	NA	NA	NA	2	Bear	Bear
13_1a	4	24192	NA	NA	NA	6	Bear	Bear
13_1a	4	24201	NA	NA	NA	3	Bear	Toy
13_1a	4	24255	NA	NA	NA	1	Toy	Toy
13_1a	4	24372	NA	NA	NA	2	Toy	Toy
13_1a	4	24390	NA	NA	NA	6	Toy	Toy
13_1a	4	24399	NA	NA	NA	3	Toy	Toy
13_1a	4	24487	oh	oh	INTJ	3	Toy	Toy
13_1a	4	24523	and	and	CCONJ	3	Toy	Toy
13_1a	4	24561	and	and	CCONJ	1	Toy	Toy
13_1a	4	24568	look	look	VERB	1	Toy	Toy
13_1a	4	24577	during	during	ADP	1	Toy	Toy
13_1a	4	24579	during	during	ADP	3	Toy	Toy
13_1a	4	24615	during	during	ADP	1	Toy	Toy
13_1a	4	24649	their	-PRON-	DET	1	Toy	Toy
13_1a	4	24667	conversation	conversation	NOUN	1	Toy	Toy
13_1a	4	24669	conversation	conversation	NOUN	2	Toy	Toy
13_1a	4	24678	conversation	conversation	NOUN	1	Toy	Toy
13_1a	4	24685	there	there	PRON	1	Toy	Toy
13_1a	4	24714	there	there	PRON	3	Toy	Toy
13_1a	4	24732	there	there	PRON	1	Toy	Toy
13_1a	4	24777	there	there	PRON	3	Toy	Toy
13_1a	4	24792	is	be	AUX	3	Toy	Toy
13_1a	4	24810	a	a	DET	3	Toy	Toy
13_1a	4	24819	plane	plane	NOUN	3	Toy	Toy
13_1a	4	24846	flying	fly	VERB	3	Toy	Toy
13_1a	4	24882	through	through	ADP	3	Toy	Toy
13_1a	4	24891	the	the	DET	3	Toy	Toy
13_1a	4	24909	air	air	NOUN	3	Toy	Toy
13_1a	4	24912	air	air	NOUN	5	Toy	Toy
13_1a	4	24918	NA	NA	NA	5	Toy	Toy
13_1a	4	24984	NA	NA	NA	1	Toy	Toy
13_1a	4	25002	NA	NA	NA	3	Toy	Toy
13_1a	4	25083	NA	NA	NA	1	Toy	Toy
13_1a	4	25116	the	the	DET	1	Toy	Toy
13_1a	4	25143	plane	plane	NOUN	1	Toy	Toy
13_1a	4	25170	flies	fly	VERB	1	Toy	Toy
13_1a	4	25215	through	through	ADP	1	Toy	Toy
13_1a	4	25222	and	and	CCONJ	1	Toy	Toy
13_1a	4	25272	and	and	CCONJ	3	Toy	Toy
13_1a	4	25326	and	and	CCONJ	1	Toy	Toy
13_1a	4	25380	and	and	CCONJ	3	Toy	Toy
13_1a	4	25384	around	around	ADV	3	Toy	Toy
13_1a	4	25411	NA	NA	NA	3	Toy	Toy
13_1a	4	25461	NA	NA	NA	5	Toy	Toy
13_1a	4	25479	NA	NA	NA	6	Toy	Toy
13_1a	4	25569	NA	NA	NA	3	Toy	Toy
13_1a	4	25600	Mister	Mister	PROPN	3	Toy	Toy
13_1a	4	25654	teddy	teddy	NOUN	3	Toy	Toy
13_1a	4	25681	bear	bear	NOUN	3	Toy	Toy
13_1a	4	25708	and	and	CCONJ	3	Toy	Toy
13_1a	4	25740	and	and	CCONJ	4	Toy	Toy
13_1a	4	25758	and	and	CCONJ	1	Toy	Toy
13_1a	4	25767	and	and	CCONJ	4	Toy	Toy
13_1a	4	25771	Miss	Miss	PROPN	4	Toy	Toy
13_1a	4	25785	Miss	Miss	PROPN	1	Toy	Toy
13_1a	4	25794	Miss	Miss	PROPN	3	Toy	Toy
13_1a	4	25812	Miss	Miss	PROPN	5	Toy	Toy
13_1a	4	25816	mannequin	mannequin	NOUN	5	Toy	Toy
13_1a	4	25857	mannequin	mannequin	NOUN	8	Toy	Toy
13_1a	4	25861	NA	NA	NA	8	Toy	Toy
13_1a	4	25893	NA	NA	NA	2	Toy	Toy
13_1a	4	25902	NA	NA	NA	1	Toy	Toy
13_1a	4	25911	NA	NA	NA	3	Toy	Toy
13_1a	4	25947	NA	NA	NA	2	Toy	Toy
13_1a	4	25983	NA	NA	NA	1	Toy	Toy
13_1a	4	25992	NA	NA	NA	2	Toy	Toy
13_1a	4	26010	NA	NA	NA	8	Toy	Ball
13_1a	4	26055	NA	NA	NA	2	Ball	Ball
13_1a	4	26073	NA	NA	NA	1	Ball	Ball
13_1a	4	26217	NA	NA	NA	3	Ball	Ball
13_1a	4	26235	NA	NA	NA	8	Ball	Ball
13_1a	4	26274	and	and	CCONJ	8	Ball	Ball
13_1a	4	26311	it	-PRON-	PRON	8	Ball	Ball
13_1a	4	26329	looks	look	VERB	8	Ball	Ball
13_1a	4	26338	like	like	SCONJ	8	Ball	Ball
13_1a	4	26352	like	like	SCONJ	3	Ball	Ball
13_1a	4	26356	bouncy	bouncy	PROPN	3	Ball	Ball
13_1a	4	26388	bouncy	bouncy	PROPN	1	Ball	Ball
13_1a	4	26478	bouncy	bouncy	PROPN	3	Ball	Ball
13_1a	4	26505	bouncy	bouncy	PROPN	1	Ball	Ball
13_1a	4	26518	happy	happy	PROPN	1	Ball	Ball
13_1a	4	26541	happy	happy	PROPN	3	Ball	Ball
13_1a	4	26545	ball	ball	PROPN	3	Ball	Ball
13_1a	4	26604	ball	ball	PROPN	1	Ball	Ball
13_1a	4	26608	is	be	AUX	1	Ball	Ball
13_1a	4	26653	also	also	ADV	1	Ball	Ball
13_1a	4	26698	interacting	interact	VERB	1	Ball	Ball
13_1a	4	26787	with	with	ADP	1	Ball	Ball
13_1a	4	26811	with	with	ADP	2	Ball	Ball
13_1a	4	26841	our	-PRON-	DET	2	Ball	Ball
13_1a	4	26850	friends	friend	NOUN	2	Ball	Ball
13_1a	4	26856	friends	friend	NOUN	8	Ball	Bear
13_1a	4	26883	friends	friend	NOUN	3	Bear	Bear
13_1a	4	26904	NA	NA	NA	3	Bear	Bear
13_1a	4	26919	NA	NA	NA	1	Bear	Bear
13_1a	4	26946	NA	NA	NA	3	Bear	Bear
13_1a	4	27036	NA	NA	NA	1	Bear	Bear
13_1a	4	27045	NA	NA	NA	2	Bear	Toy
13_1a	4	27090	NA	NA	NA	1	Toy	Toy
13_1a	4	27180	NA	NA	NA	3	Toy	Toy
13_1a	4	27189	NA	NA	NA	8	Toy	Toy
13_1a	4	27243	NA	NA	NA	2	Toy	Toy
13_1a	4	27252	NA	NA	NA	1	Toy	Toy
13_1a	4	27288	NA	NA	NA	3	Toy	Toy
13_1a	4	27306	NA	NA	NA	1	Toy	Toy
13_1a	4	27324	NA	NA	NA	2	Toy	Toy
13_1a	4	27333	NA	NA	NA	8	Toy	Toy
13_1a	4	27360	NA	NA	NA	3	Toy	Ball
13_1a	4	27369	NA	NA	NA	1	Ball	Ball
13_1a	4	27513	NA	NA	NA	2	Ball	Ball
13_1a	4	27549	NA	NA	NA	1	Ball	Ball
13_1a	4	27558	NA	NA	NA	2	Ball	Ball
13_1a	4	27567	NA	NA	NA	6	Ball	Ball
13_1a	4	27585	NA	NA	NA	2	Ball	Bear
13_1a	4	27594	NA	NA	NA	1	Bear	Bear
13_1a	4	27657	NA	NA	NA	5	Bear	Bear
13_1a	4	27675	NA	NA	NA	8	Bear	Bear
13_1a	4	27711	NA	NA	NA	3	Bear	Bear
13_1a	4	27729	NA	NA	NA	1	Bear	Bear
13_1a	4	27774	NA	NA	NA	2	Bear	Bear
13_1a	4	27783	NA	NA	NA	6	Bear	Toy
13_1a	4	27819	NA	NA	NA	2	Toy	Toy
13_1a	4	27837	NA	NA	NA	1	Toy	Toy
13_1a	4	27918	NA	NA	NA	2	Toy	Doll
13_1a	4	27972	NA	NA	NA	1	Doll	Doll
13_1a	4	28089	NA	NA	NA	2	Doll	Doll
13_1a	4	28101	's	-PRON-	PRON	2	Doll	Doll
13_1a	4	28152	's	-PRON-	PRON	1	Doll	Doll
13_1a	4	28164	see	see	VERB	1	Doll	Doll
13_1a	4	28173	if	if	SCONJ	1	Doll	Doll
13_1a	4	28182	Miss	Miss	PROPN	1	Doll	Doll
13_1a	4	28246	mannequin	mannequin	NOUN	1	Doll	Doll
13_1a	4	28308	can	can	VERB	1	Doll	Doll
13_1a	4	28327	fly	fly	VERB	1	Doll	Doll
13_1a	4	28363	the	the	DET	1	Doll	Doll
13_1a	4	28380	plane	plane	NOUN	1	Doll	Doll
13_1a	4	28413	plane	plane	NOUN	2	Doll	Toy
13_1a	4	28417	NA	NA	NA	2	Doll	Toy
13_1a	4	28431	NA	NA	NA	6	Toy	Doll
13_1a	4	28458	NA	NA	NA	2	Doll	Doll
13_1a	4	28467	NA	NA	NA	1	Doll	Doll
13_1a	4	28629	NA	NA	NA	2	Doll	Doll
13_1a	4	28638	NA	NA	NA	6	Doll	Doll
13_1a	4	28656	NA	NA	NA	2	Doll	Doll
13_1a	4	28683	NA	NA	NA	1	Doll	Doll
13_1a	4	28791	NA	NA	NA	2	Doll	Doll
13_1a	4	28827	NA	NA	NA	1	Doll	Doll
13_1a	4	28989	NA	NA	NA	3	Doll	Doll
13_1a	4	29079	NA	NA	NA	1	Doll	Doll
13_1a	4	29124	NA	NA	NA	3	Doll	Doll
13_1a	4	29133	NA	NA	NA	NA	NA	NA
13_1a	5	29151	NA	NA	NA	7	None	Toy
13_1a	5	29154	what	what	PRON	7	None	Toy
13_1a	5	29160	what	what	PRON	2	Toy	Toy
13_1a	5	29187	what	what	PRON	1	Toy	Toy
13_1a	5	29190	NA	NA	NA	1	Toy	Toy
13_1a	5	29205	NA	NA	NA	3	Toy	Toy
13_1a	5	29208	client	client	NOUN	3	Toy	Toy
13_1a	5	29244	this	this	DET	3	Toy	Toy
13_1a	5	29277	this	this	DET	1	Toy	Toy
13_1a	5	29331	this	this	DET	3	Toy	Toy
13_1a	5	29349	this	this	DET	5	Toy	Toy
13_1a	5	29460	NA	NA	NA	5	Toy	Toy
13_1a	5	29466	NA	NA	NA	3	Toy	Toy
13_1a	5	29547	NA	NA	NA	5	Toy	Toy
13_1a	5	29592	NA	NA	NA	3	Toy	Toy
13_1a	5	29628	NA	NA	NA	1	Toy	Toy
13_1a	5	29649	red	red	ADJ	1	Toy	Toy
13_1a	5	29694	NA	NA	NA	1	Toy	Toy
13_1a	5	29700	NA	NA	NA	5	Toy	Toy
13_1a	5	29754	NA	NA	NA	3	Toy	Toy
13_1a	5	29817	NA	NA	NA	5	Toy	Toy
13_1a	5	29853	NA	NA	NA	3	Toy	Toy
13_1a	5	29898	NA	NA	NA	1	Toy	Toy
13_1a	5	29943	NA	NA	NA	3	Toy	Toy
13_1a	5	29970	NA	NA	NA	1	Toy	Toy
13_1a	5	29982	propeller	propeller	NOUN	1	Toy	Toy
13_1a	5	30054	in	in	ADP	1	Toy	Toy
13_1a	5	30117	front	front	NOUN	1	Toy	Toy
13_1a	5	30141	front	front	NOUN	3	Toy	Toy
13_1a	5	30153	of	of	ADP	3	Toy	Toy
13_1a	5	30168	of	of	ADP	5	Toy	Toy
13_1a	5	30252	NA	NA	NA	5	Toy	Toy
13_1a	5	30276	NA	NA	NA	4	Toy	Toy
13_1a	5	30285	NA	NA	NA	5	Toy	Toy
13_1a	5	30294	NA	NA	NA	1	Toy	Toy
13_1a	5	30312	NA	NA	NA	3	Toy	Toy
13_1a	5	30315	wheels	wheel	NOUN	3	Toy	Toy
13_1a	5	30330	wheels	wheel	NOUN	1	Toy	Toy
13_1a	5	30357	wheels	wheel	NOUN	5	Toy	Toy
13_1a	5	30366	wheels	wheel	NOUN	4	Toy	Toy
13_1a	5	30369	NA	NA	NA	4	Toy	Toy
13_1a	5	30384	NA	NA	NA	5	Toy	Toy
13_1a	5	30420	NA	NA	NA	3	Toy	Toy
13_1a	5	30429	NA	NA	NA	1	Toy	Toy
13_1a	5	30447	NA	NA	NA	3	Toy	Toy
13_1a	5	30456	NA	NA	NA	5	Toy	Toy
13_1a	5	30474	NA	NA	NA	3	Toy	Toy
13_1a	5	30492	NA	NA	NA	1	Toy	Toy
13_1a	5	30519	NA	NA	NA	3	Toy	Toy
13_1a	5	30528	NA	NA	NA	1	Toy	Toy
13_1a	5	30546	NA	NA	NA	3	Toy	Toy
13_1a	5	30555	NA	NA	NA	5	Toy	Toy
13_1a	5	30582	NA	NA	NA	3	Toy	Toy
13_1a	5	30591	NA	NA	NA	1	Toy	Toy
13_1a	5	30618	NA	NA	NA	3	Toy	Toy
13_1a	5	30627	NA	NA	NA	7	Toy	Toy
13_1a	5	30654	NA	NA	NA	2	Toy	Toy
13_1a	5	30681	NA	NA	NA	7	Toy	Toy
13_1a	5	30690	NA	NA	NA	9	Toy	None
13_1a	5	30726	NA	NA	NA	6	None	None
13_1a	5	30735	NA	NA	NA	9	None	None
13_1a	5	30744	NA	NA	NA	6	None	None
13_1a	5	30762	NA	NA	NA	7	None	Book
13_1a	5	30906	NA	NA	NA	2	Book	Book
13_1a	5	30933	NA	NA	NA	1	Book	Plant
13_1a	5	31050	NA	NA	NA	3	Plant	Plant
13_1a	5	31071	plant	plant	NOUN	3	Plant	Plant
13_1a	5	31133	is	be	AUX	3	Plant	Plant
13_1a	5	31176	is	be	AUX	5	Plant	Plant
13_1a	5	31185	is	be	AUX	3	Plant	Plant
13_1a	5	31194	is	be	AUX	1	Plant	Plant
13_1a	5	31203	is	be	AUX	5	Plant	Plant
13_1a	5	31232	green	green	ADJ	5	Plant	Plant
13_1a	5	31248	green	green	ADJ	3	Plant	Plant
13_1a	5	31257	green	green	ADJ	1	Plant	Plant
13_1a	5	31275	green	green	ADJ	3	Plant	Plant
13_1a	5	31277	and	and	CCONJ	3	Plant	Plant
13_1a	5	31284	and	and	CCONJ	5	Plant	Plant
13_1a	5	31338	and	and	CCONJ	3	Plant	Plant
13_1a	5	31347	and	and	CCONJ	1	Plant	Plant
13_1a	5	31365	and	and	CCONJ	5	Plant	Plant
13_1a	5	31376	sometimes	sometimes	ADV	5	Plant	Plant
13_1a	5	31403	comes	come	VERB	5	Plant	Plant
13_1a	5	31410	comes	come	VERB	3	Plant	Plant
13_1a	5	31455	comes	come	VERB	5	Plant	Plant
13_1a	5	31484	in	in	ADP	5	Plant	Plant
13_1a	5	31500	in	in	ADP	3	Plant	Plant
13_1a	5	31511	NA	NA	NA	3	Plant	Plant
13_1a	5	31518	NA	NA	NA	1	Plant	Plant
13_1a	5	31527	NA	NA	NA	5	Plant	Plant
13_1a	5	31563	NA	NA	NA	3	Plant	Plant
13_1a	5	31565	vase	vase	NOUN	3	Plant	Plant
13_1a	5	31572	vase	vase	NOUN	1	Plant	Plant
13_1a	5	31599	vase	vase	NOUN	5	Plant	Plant
13_1a	5	31617	vase	vase	NOUN	3	Plant	Plant
13_1a	5	31619	NA	NA	NA	3	Plant	Plant
13_1a	5	31671	NA	NA	NA	1	Plant	Plant
13_1a	5	31725	NA	NA	NA	5	Plant	Plant
13_1a	5	31727	's	be	AUX	5	Plant	Plant
13_1a	5	31743	's	be	AUX	3	Plant	Plant
13_1a	5	31761	's	be	AUX	1	Plant	Plant
13_1a	5	31770	's	be	AUX	3	Plant	Plant
13_1a	5	31779	's	be	AUX	7	Plant	Plant
13_1a	5	31808	this	this	DET	7	Plant	Plant
13_1a	5	31815	this	this	DET	2	Plant	Plant
13_1a	5	31817	song	song	NOUN	2	Plant	Plant
13_1a	5	31824	song	song	NOUN	1	Plant	Plant
13_1a	5	31851	song	song	NOUN	6	Plant	Book
13_1a	5	31853	NA	NA	NA	6	Plant	Book
13_1a	5	31878	NA	NA	NA	7	Book	Book
13_1a	5	31905	NA	NA	NA	2	Book	None
13_1a	5	31977	NA	NA	NA	7	None	None
13_1a	5	31995	NA	NA	NA	2	None	None
13_1a	5	32031	NA	NA	NA	1	None	None
13_1a	5	32049	NA	NA	NA	6	None	None
13_1a	5	32193	NA	NA	NA	1	None	None
13_1a	5	32220	NA	NA	NA	7	None	Doll
13_1a	5	32301	NA	NA	NA	2	Doll	Doll
13_1a	5	32310	NA	NA	NA	1	Doll	Doll
13_1a	5	32364	NA	NA	NA	3	Doll	Doll
13_1a	5	32382	NA	NA	NA	1	Doll	Doll
13_1a	5	32391	NA	NA	NA	3	Doll	Doll
13_1a	5	32499	NA	NA	NA	7	Doll	Doll
13_1a	5	32500	doll	doll	NOUN	7	Doll	Doll
13_1a	5	32508	doll	doll	NOUN	2	Doll	Doll
13_1a	5	32554	is	be	AUX	2	Doll	Doll
13_1a	5	32572	like	like	SCONJ	2	Doll	Doll
13_1a	5	32580	like	like	SCONJ	1	Doll	Doll
13_1a	5	32590	NA	NA	NA	1	Doll	Doll
13_1a	5	32598	NA	NA	NA	5	Doll	Doll
13_1a	5	32625	NA	NA	NA	3	Doll	Doll
13_1a	5	32643	NA	NA	NA	5	Doll	Doll
13_1a	5	32678	toy	toy	NOUN	5	Doll	Doll
13_1a	5	32679	toy	toy	NOUN	3	Doll	Doll
13_1a	5	32688	toy	toy	NOUN	5	Doll	Doll
13_1a	5	32704	person	person	NOUN	5	Doll	Doll
13_1a	5	32724	person	person	NOUN	3	Doll	Doll
13_1a	5	32740	NA	NA	NA	3	Doll	Doll
13_1a	5	32742	NA	NA	NA	5	Doll	Doll
13_1a	5	32760	NA	NA	NA	1	Doll	Doll
13_1a	5	32787	NA	NA	NA	5	Doll	Doll
13_1a	5	32805	NA	NA	NA	3	Doll	Doll
13_1a	5	32850	NA	NA	NA	1	Doll	Doll
13_1a	5	32868	NA	NA	NA	5	Doll	Doll
13_1a	5	32895	NA	NA	NA	3	Doll	Doll
13_1a	5	32904	NA	NA	NA	1	Doll	Doll
13_1a	5	32922	NA	NA	NA	3	Doll	Doll
13_1a	5	32940	NA	NA	NA	1	Doll	Doll
13_1a	5	32947	is	be	AUX	1	Doll	Doll
13_1a	5	32949	is	be	AUX	3	Doll	Doll
13_1a	5	32976	is	be	AUX	1	Doll	Doll
13_1a	5	32983	beige	beige	ADJ	1	Doll	Doll
13_1a	5	33021	beige	beige	ADJ	3	Doll	Doll
13_1a	5	33029	NA	NA	NA	3	Doll	Doll
13_1a	5	33030	NA	NA	NA	5	Doll	Doll
13_1a	5	33057	NA	NA	NA	3	Doll	Doll
13_1a	5	33084	NA	NA	NA	1	Doll	Doll
13_1a	5	33138	NA	NA	NA	5	Doll	Doll
13_1a	5	33145	has	have	AUX	5	Doll	Doll
13_1a	5	33156	has	have	AUX	3	Doll	Doll
13_1a	5	33165	has	have	AUX	5	Doll	Doll
13_1a	5	33172	arms	arm	NOUN	5	Doll	Doll
13_1a	5	33183	arms	arm	NOUN	3	Doll	Doll
13_1a	5	33210	arms	arm	NOUN	1	Doll	Doll
13_1a	5	33226	legs	leg	NOUN	1	Doll	Doll
13_1a	5	33228	legs	leg	NOUN	3	Doll	Doll
13_1a	5	33246	legs	leg	NOUN	1	Doll	Doll
13_1a	5	33255	legs	leg	NOUN	3	Doll	Doll
13_1a	5	33263	NA	NA	NA	3	Doll	Doll
13_1a	5	33291	NA	NA	NA	1	Doll	Doll
13_1a	5	33298	a	a	DET	1	Doll	Doll
13_1a	5	33300	a	a	DET	3	Doll	Doll
13_1a	5	33318	a	a	DET	1	Doll	Doll
13_1a	5	33326	NA	NA	NA	1	Doll	Doll
13_1a	5	33327	NA	NA	NA	5	Doll	Doll
13_1a	5	33363	NA	NA	NA	4	Doll	Doll
13_1a	5	33381	NA	NA	NA	5	Doll	Doll
13_1a	5	33399	NA	NA	NA	3	Doll	Doll
13_1a	5	33408	NA	NA	NA	1	Doll	Doll
13_1a	5	33426	NA	NA	NA	3	Doll	Doll
13_1a	5	33435	NA	NA	NA	5	Doll	Doll
